0,1,1
0,0.98413,1
0,0.96825,1
0,0.95238,1
0,0.93651,1
0,0.92063,1
0,0.90476,1
0,0.88889,1
0,0.87302,1
0,0.85714,1
0,0.84127,1
0,0.8254,1
0,0.80952,1
0,0.79365,1
0,0.77778,1
0,0.7619,1
0,0.74603,1
0,0.73016,1
0,0.71429,1
0,0.69841,1
0,0.68254,1
0,0.66667,1
0,0.65079,1
0,0.63492,1
0,0.61905,1
0,0.60317,1
0,0.5873,1
0,0.57143,1
0,0.55556,1
0,0.53968,1
0,0.52381,1
0,0.50794,1
-0,0.49206,1
-0,0.47619,1
-0,0.46032,1
-0,0.44444,1
-0,0.42857,1
-0,0.4127,1
-0,0.39683,1
-0,0.38095,1
-0,0.36508,1
-0,0.34921,1
-0,0.33333,1
-0,0.31746,1
-0,0.30159,1
-0,0.28571,1
-0,0.26984,1
-0,0.25397,1
-0,0.2381,1
-0,0.22222,1
-0,0.20635,1
-0,0.19048,1
-0,0.1746,1
-0,0.15873,1
-0,0.14286,1
-0,0.12698,1
-0,0.11111,1
-0,0.095238,1
-0,0.079365,1
-0,0.063492,1
-0,0.047619,1
-0,0.031746,1
-0,0.015873,1
0,0,1
0,0,1
0,0.015873,0.98413
0,0.031746,0.96825
0,0.047619,0.95238
0,0.063492,0.93651
0,0.079365,0.92063
0,0.095238,0.90476
0,0.11111,0.88889
0,0.12698,0.87302
0,0.14286,0.85714
0,0.15873,0.84127
0,0.1746,0.8254
0,0.19048,0.80952
0,0.20635,0.79365
0,0.22222,0.77778
0,0.2381,0.7619
0,0.25397,0.74603
0,0.26984,0.73016
0,0.28571,0.71429
0,0.30159,0.69841
0,0.31746,0.68254
0,0.33333,0.66667
0,0.34921,0.65079
0,0.36508,0.63492
0,0.38095,0.61905
0,0.39683,0.60317
0,0.4127,0.5873
0,0.42857,0.57143
0,0.44444,0.55556
0,0.46032,0.53968
0,0.47619,0.52381
0,0.49206,0.50794
-0,0.50794,0.49206
-0,0.52381,0.47619
-0,0.53968,0.46032
-0,0.55556,0.44444
-0,0.57143,0.42857
-0,0.5873,0.4127
-0,0.60317,0.39683
-0,0.61905,0.38095
-0,0.63492,0.36508
-0,0.65079,0.34921
-0,0.66667,0.33333
-0,0.68254,0.31746
-0,0.69841,0.30159
-0,0.71429,0.28571
-0,0.73016,0.26984
-0,0.74603,0.25397
-0,0.7619,0.2381
-0,0.77778,0.22222
-0,0.79365,0.20635
-0,0.80952,0.19048
-0,0.8254,0.1746
-0,0.84127,0.15873
-0,0.85714,0.14286
-0,0.87302,0.12698
-0,0.88889,0.11111
-0,0.90476,0.095238
-0,0.92063,0.079365
-0,0.93651,0.063492
-0,0.95238,0.047619
-0,0.96825,0.031746
-0,0.98413,0.015873
0,1,0
0,1,0
0.015873,0.98413,0
0.031746,0.96825,0
0.047619,0.95238,0
0.063492,0.93651,0
0.079365,0.92063,0
0.095238,0.90476,0
0.11111,0.88889,0
0.12698,0.87302,0
0.14286,0.85714,0
0.15873,0.84127,0
0.1746,0.8254,0
0.19048,0.80952,0
0.20635,0.79365,0
0.22222,0.77778,0
0.2381,0.7619,0
0.25397,0.74603,0
0.26984,0.73016,0
0.28571,0.71429,0
0.30159,0.69841,0
0.31746,0.68254,0
0.33333,0.66667,0
0.34921,0.65079,0
0.36508,0.63492,0
0.38095,0.61905,0
0.39683,0.60317,0
0.4127,0.5873,0
0.42857,0.57143,0
0.44444,0.55556,0
0.46032,0.53968,0
0.47619,0.52381,0
0.49206,0.50794,0
0.50794,0.49206,-0
0.52381,0.47619,-0
0.53968,0.46032,-0
0.55556,0.44444,-0
0.57143,0.42857,-0
0.5873,0.4127,-0
0.60317,0.39683,-0
0.61905,0.38095,-0
0.63492,0.36508,-0
0.65079,0.34921,-0
0.66667,0.33333,-0
0.68254,0.31746,-0
0.69841,0.30159,-0
0.71429,0.28571,-0
0.73016,0.26984,-0
0.74603,0.25397,-0
0.7619,0.2381,-0
0.77778,0.22222,-0
0.79365,0.20635,-0
0.80952,0.19048,-0
0.8254,0.1746,-0
0.84127,0.15873,-0
0.85714,0.14286,-0
0.87302,0.12698,-0
0.88889,0.11111,-0
0.90476,0.095238,-0
0.92063,0.079365,-0
0.93651,0.063492,-0
0.95238,0.047619,-0
0.96825,0.031746,-0
0.98413,0.015873,-0
1,0,0
1,0,0
1,0.015873,0
1,0.031746,0
1,0.047619,0
1,0.063492,0
1,0.079365,0
1,0.095238,0
1,0.11111,0
1,0.12698,0
1,0.14286,0
1,0.15873,0
1,0.1746,0
1,0.19048,0
1,0.20635,0
1,0.22222,0
1,0.2381,0
1,0.25397,0
1,0.26984,0
1,0.28571,0
1,0.30159,0
1,0.31746,0
1,0.33333,0
1,0.34921,0
1,0.36508,0
1,0.38095,0
1,0.39683,0
1,0.4127,0
1,0.42857,0
1,0.44444,0
1,0.46032,0
1,0.47619,0
1,0.49206,0
1,0.50794,-0
1,0.52381,-0
1,0.53968,-0
1,0.55556,-0
1,0.57143,-0
1,0.5873,-0
1,0.60317,-0
1,0.61905,-0
1,0.63492,-0
1,0.65079,-0
1,0.66667,-0
1,0.68254,-0
1,0.69841,-0
1,0.71429,-0
1,0.73016,-0
1,0.74603,-0
1,0.7619,-0
1,0.77778,-0
1,0.79365,-0
1,0.80952,-0
1,0.8254,-0
1,0.84127,-0
1,0.85714,-0
1,0.87302,-0
1,0.88889,-0
1,0.90476,-0
1,0.92063,-0
1,0.93651,-0
1,0.95238,-0
1,0.96825,-0
1,0.98413,-0
1,1,0
